Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
X17.042,0.016422082086963,0.0021474495024287,0,0.058629088655781,0,0.071713986513545,0.067638818442536,0.01907422455248,0,0.018971668614292,0.03994064211821,0.067904625517328,0.54639248833259,0,0,0.041312601706834,0,0.01798011765395,0.031872206303067,0,0,0,0,0.3552458172109768,0.9551846008871524
X17.043,0.026835055727889,0.0003,0,0.093910686661979,0.16291907885329,0.13198490912038,0.062880362189941,0,0,0,0.048786883831995,0.096797857502884,0.19864402527317,0.012094603020713,0,0.036403041470908,0,0.010595563809006,0.11783414236419,0,0,0,0,0.28783811892776046,0.9755217803941321
X17.045,0.051834034632364,0.015774901853949,0,0.19896749578466,0.13700078835787,0.15829397290354,0.024499637585167,0,0,0.0056259926424963,0,0.12816359837027,0.1549086371984,0.0056619058649312,0,0.030737172977675,0,0.0097212089528895,0.078810652875775,0,0,0,0,0.30538039129312805,0.9756426510863788
X17.047,0.040080480962674,0.017815140539661,0,0.14411442823574,0.14729037851161,0.10675374979665,0.076030973382402,0,0.0055244901310361,0.0089581616777253,0.032757782421015,0.12618273666541,0.12913159024018,0.026095330867918,0,0.0086365163522303,0,0.0098192121886645,0.12080902802708,0,0,0,0,0.2831698567012138,0.9837368526295484
X17.054,0.051215448024279,0.02501727381345,0,0.16730667380946,0.12341918286012,0.12640114222183,0.045941354130472,0.025081201271252,0.053056954658453,0,0,0.041975635040911,0.25719525927936,0.015465925483215,0,0,0,0.015539874583436,0.052384074823761,0,0,0,0,0.27708023913154994,0.9805598163314297
X17.055,0.021264515189857,0.011906318958705,0,0.067560868588212,0.04386673552176,0.20464665285459,0.030153910176493,0,0.013587988479545,0,0.020089279534374,0.062875478082542,0.39643324316093,0,0,0.036951352305424,0,0.017043134093726,0.068427583652024,0,0,0.005192939401814,0,0.3017657175190936,0.9700309696193935
X17.057,0.034779612309663,0.019323504067278,0,0.48484187569339,0.055860816316229,0,0.016032977807201,0.036839319067827,0.038569931591678,0,0,0.064834181015255,0.1370250780248,0.0083746073291539,0,0.016244587375205,0,0.0108245867934,0.076448922608917,0,0,0,0,0.3006692326519946,0.9881584323965777
X17.058,0.043728038918338,0.020240981520045,0,0.31216368953771,0.16973554786456,0.019498800174139,0,0.030987999015689,0.061684686520529,0,0,0.097083573818974,0.16489632172467,0.020543724940382,0,0,0,0.012603042352645,0.043351859550873,0,0.0034817340614488,0,0,0.22550594050532924,1.024209514328007
X17.060,0.055247107806377,0,0,0.27595567161719,0,0.089116788111256,0.066646174503776,0,0.0090397163987701,0.12326318724676,0,0.059987763002079,0.30060130389272,0,0,0,0,0.005422934043838,0,0.012582784171743,0,0.0021365692054885,0,0.3451237363946028,0.960592987612612
X17.061,0.049809975971627,0,0,0.18071072529373,0,0.21795553186629,0.040574212195329,0,0.013085744960793,0.10264928513559,0,0.059415143228148,0.24200603090837,0.010788339191323,0,0.021910933610646,0,0.017627636681994,0.043466440956147,0,0,0,0,0.36435779161027493,0.9418435315456635
