	GeneSymbol	X906826	X687983	X910927	X1240138	X1240139	X906792	X910688	X1240135	X1290812	X907045	X906861	X906830	X909750	X1240137	X753552	X907065	X925338	X1290809	X949158	X924110	X1240134	X907172	X687452	X905947	X1298134	X907058	X1290814	X905975	X905939	X910704	X908460	X909745	X907173	X905936	X1303896	X907320	X688058	X905974	X907060	X908470	X908465	X906746	X909703	X724855	X724831	X906813	X946359	X909707	X910399	X687816	X907794	X909698	X910903	X910952	X909784	X724873	X684055	X906815	X906834	X906798	X910079	X908462	X1290798	X905976	X906844	X1240212	X1298151	X906817	X1503367	X753541	X1290730	X905977	X909255	X1240131	X1240141	X1290810	X753618	X687829	X949155	X1290813	X909747	X1290808	X906797	X910695	X1240132	X908150	X907169	X722045	X909723	X905961	X910926	X1240136	X909696	X1240210	X910544	X925347	X1240206	X724868	X724866	X687995	X910548	X910549	X905991	X910401	X1524416	X971774	X687455	X925348	X1240207	X753599	X1240184	X687798	X910947	X909248	X1240198	X1330995	X910861	X909704	X1240201	X909260	X684681	X908475	X908463	X905978	X1298362	X1240199	X1524418	X1240209	X909699	X909706	X753608	X683667	X908471	X688010	X910899	X1298534	X909249	X1240200	X909263	X910931	X909700	X910545	X1240202	X1240208	X687997	X908472	X910900	X1298539	X1240196	X910546	X909697	X930083	X909251	X1298529	X1330987	X687799	X722058	X753600	X1524419	X1240197	X1330991	X1298538	X909701	X909252	X1240204	X946360	X1298349	X1298348	X909256	X905969	X1240185	X909264	X971773	X905964	X925346	X1240205	X909257	X908476	X908467	X1298350	X1298359	X909250	X688007	X753575	X909975	X907279	X946361	X907796	X753588	X1298226	X906868	X906873	X1240174	X1330955	X924187	X907300	X907276	X907277	X753586	X1330935	X910694	X907323	X910932	X907291	X910948	X908127	X907319	X753574	X1327774	X1298219	X907786	X924239	X1240169	X906863	X907299	X906871	X925343	X908126	X907321	X907311	X907284	X1330931	X949170	X753592	X1240168	X1290806	X906999	X906872	X908129	X1330944	X907313	X1298168	X753570	X713899	X907795	X1240170	X906865	X906877	X908147	X908128	X753576	X1330933	X1298169	X753578	X724863	X998189	X907783	X1240129	X1240130	X1290807	X908146	X687514	X753573	X907271	X924188	X753582	X713878	X907792	X906869	X906875	X907298	X908148	X908124	X907317	X1327775	X924186	X907787	X753589	X917486	X907789	X687568	X907041	X924250	X908149	X1330943	X1240179	X753596	X1240173	X687588	X1299078	X909905	X753621	X753623	X930297	X909709	X1240216	X717431	X753594	X971777	X1330947	X909777	X1299081	X909904	X753622	X946353	X1331032	X909738	X687457	X688087	X908156	X753595	X905958	X909778	X1240226	X909907	X1240222	X909770	X905982	X724879	X909719	X1240178	X908131	X1298232	X1299075	X909785	X687592	X946356	X909771	X909739	X1247871	X905959	X910906	X908141	X908136	X753615	X1331048	X1299080	X905981	X946354	X1299064	X1331038	X909725	X909755	X724812	X908151	X905946	X724838	X909780	X1331049	X713885	X753614	X1240223	X905956	X910907	X905962	X905945	X908139	X925339	X905983	X688121	X1331050	X909708	X735784	X909773	X909716	X909756	X909736	X687586	X908138	X907799	X687590	X909779	X1299076	X1299051	X946355	X687459	X1331033	X905954	X909742	X909761	X1287381	X910784	X924104	X906801	X753538	X906820	X910852	X753547	X906807	X906839	X906853	X910924	X905950	X906763	X906696	X905963	X906818	X1290765	X910692	X946368	X907295	X906855	X687561	X906793	X910933	X753616	X905951	X910943	X910689	X910915	X906808	X1290797	X910936	X949156	X906800	X910697	X910781	X753534	X949093	X946382	X910569	X906824	X906805	X946373	X905935	X1240127	X910922	X910934	X906765	X910698	X910710	X724859	X687505	X906814	X687780	X906833	X906843	X1240128	X906795	X910925	X910687	X753535	X910700	X753624	X910703	X906821	X924105	X906837	X906832	X949167	X910921	X905949	X910705	X1240122	X910850	X910853	X924107	X906812	X753548	X906838	X906851	X684062	X687563	X684052	X910919	X906829	X910941	X906827	X1290773	X687596	X906841	X906852	X949163	X908125	X905984	X909743	X753572	X909976	X909720	X907290	X907050	X909754	X905973	X907176	X1240157	X905960	X724872	X684072	X1240166	X1298215	X1298141	X907049	X1240146	X909757	X753559	X907270	X1240158	X908121	X909713	X1240219	X909730	X907282	X907062	X907059	X907064	X924247	X1327771	X1327769	X907171	X908122	X910946	X909728	X909732	X1298216	X907066	X753558	X724869	X909758	X1327766	X907391	X910779	X713880	X905965	X909729	X930298	X753569	X907042	X907287	X753612	X907268	X1240159	X1240155	X910911	X1299070	X1240215	X909721	X907274	X907286	X949153	X907057	X909731	X753566	X1240160	X1240153	X1299050	X724878	X1299059	X909722	X909726	X907073	X905972	X1240154	X753564	X907175	X1240161	X905968	X753610	X910209	X909724	X753563	X1298222	X687509	X1290922	X753565	X907170	X1327765	X1240162	X1327761	X906862	X753554	X1290722	X924108	X753546	X946370	X949165	X905938	X749714	X907053	X1290906	X1303900	X684059	X1295741	X906804	X906836	X906848	X949166	X907061	X907072	X1298136	X1240149	X905971	X911905	X1287706	X753531	X1290769	X946369	X906849	X905970	X907285	X907051	X907055	X907043	X1290907	X949164	X910851	X753532	X1240123	X946367	X684057	X906856	X924111	X1240145	X924151	X1290908	X1240143	X906847	X905948	X753533	X905952	X753549	X949161	X1503370	X907069	X749711	X749715	X1240151	X749709	X753556	X906794	X753536	X910691	X753551	X949160	X906854	X905937	X1247873	X749716	X907056	X907067	X753555	X906791	X910916	X910568	X1297446	X949168	X1503369	X907048	X1240140	X907046	X1240142	X907289	X906846	X910944	X1240121	X949088	X906842	X1503366	X1240152	X907047	X1240150	X1290905	X907071	X907068	X1240183	X687820	X687815	X753605	X925341	X908444	X908455	X949174	X908449	X1330985	X908473	X909749	X687800	X687821	X688011	X905967	X1331055	X908446	X1330982	X925342	X1480371	X1330984	X1240186	X909711	X687807	X1240187	X1240189	X722066	X1240192	X908158	X949178	X908450	X1503363	X1330983	X909737	X908474	X688018	X688013	X724874	X1240190	X908457	X908445	X1509074	X910849	X905990	X1503362	X905979	X910701	X687802	X1298356	X908443	X688025	X724825	X908159	X908448	X949177	X905933	X688006	X909746	X909740	X1298352	X687812	X688022	X688026	X688027	X949171	X908451	X949175	X1298358	X909748	X909744	X1240217	X687814	X687819	X908482	X908459	X688031	X949172	X908447	X949176	X910930	X909751	X1331035	X905986	X905942	X905944	X753607	X1240191	X908440	X908452	X908454	X910904	X924244	X909759	X909712	X910566	X1240181	X688014	X924241	X906823	X1322213	X905955	X1479994	X905957	X713869	X1480364	X910706	X1480374	X1322212	X1330964	X1297449	X1330975	X907273	X1298353	X687787	X1479991	X1298355	X1503364	X724839	X1298357	X1240144	X1331026	X1331025	X1290767	X1503368	X1298150	X1330950	X1240193	X1240125	X907791	X908483	X910942	X1303912	X909702	X1298351	X753579	X1479993	X909774	X1331039	X909718	X1297447	X1240124	X1480359	X949090	X11223344	X1240182	X1298146	X749710	X908144	X1480361	X1290724	X1298347	X687980	X1330945	X688001	X910937	X908142	X1240147	X753581	X908123	X1331037	X1298537	X1297439	X908132	X1297438	X924240	X1480358	X1323913	X1479992	X998179	X1331060	X1480360	X1290725	X1330941	X908133	X683665	X910780	X908469	X753539	X1479995	X946358	X1503365	X1331028	X910910	X1660035	X909715	X1295740	X907281	X906864	X909974	X1503362.1	X925340	X924248	X1659928	X905985	X910702	X907318	X1290795	X909262	X908461	X724870	X946357	X1659929	X910935	X906695	X907280	X906850	X1330993	X909194	X908135	X1331040	X1659823	X1240211	X906693	X909977	X687777	X1298531	X908481	X910920	X1674021	X688086	X1299049	X1524414	X907275	X910567	X905934	X1330973	X1240220	X1331036	X724828	X687562	X908119	X1298145	X753540	X1298475	X908468	X907790	X1660036	X909727	X1331031	X1330942	X1322224	X924106	X909253	X908441	X1660034	X753620	X906790	X907785	X949162	X1524417	X1330983.1	X1659818	X907272	X1298526	X949157	X906867	X753561	X1723793	X910905	X949179	X1299052	X907278	X905940	X753604	X1298476	X907788	X687506	X907000	X1240221	X1298218	X749712	X1723794	X1298156	X753562	X1299061	X753585	X909735	X949173	X1240156	X907269	X1331045	X906835	X907314	X687804	X1524415	X688023	X905980	X907322	X906831	X910554	X906870	X1240167	X1240172	X1330948	X1290455	X749717	X930082	X724834	X946372	X924102	X1327768	X910951	X949094	X1290768	X1290771	X906828	X909753	X1299067	X687985	X749713	X1479988	X908152	X1330994	X1331034	X1303897	X1298160	X1503371	X909769	X925345	X909717	X908143	X905989	X1509073	X924100	X1327773	X753583	X753545	X1479987	X687600	X909781	X688021	X753577	X907312	X906803	X1480362	X1298365	X1503361	X1659817	X1322218	X1330972	X909776	X722046	X1659819	X687448	X908130	X946377	X1298154	X924238	X1298223	X905941	X1240218	X1299062	X909976.1	X908458	X753584	X907044	X998184	X908145	X1659787	X1298157	X1480372	X1298533	X930299	X905954.1
Adipocytes	4055.2498038671	737.765684114134	605.389347235051	1173.53241567989	672.756224863123	614.932851072561	987.012127254701	500.044642293103	596.168086268619	760.828632679059	920.406552878755	676.030726489101	828.608894627269	412.271391982413	562.373234727937	856.605758730695	633.600114818575	892.556408147646	428.068556289535	1591.32641901592	864.924582917092	734.69619761708	1053.52246546527	628.009995537562	1727.38769037515	551.804352451022	1358.38230215135	561.272600699191	1022.36332605012	892.55336059543	1130.48422008093	545.157744396139	893.197287540312	589.867340236188	720.803831210933	786.17550532802	658.664717505235	522.228220099879	645.157799433383	657.593000064754	868.025720667139	616.788293902638	1055.46792853698	935.285680709763	791.31972780962	514.609195127416	1172.92933861087	699.237025440638	1341.48191708731	717.823845669751	520.870542979284	835.357165697739	526.231054223215	640.375969248454	877.931781926977	630.953260079384	357.680166258073	1414.68051091749	779.596812315318	565.931408684244	731.747699956077	800.609123682594	667.029455118932	649.602202308012	866.350662849569	572.815025710385	753.453978218066	1604.91449746653	232.139953440953	971.003945555255	564.701344571945	505.600168935741	1061.17747109428	1013.80603141693	395.792944832886	534.936009327323	505.861362652752	813.244153423976	610.982233991295	1202.75132323476	509.105027804517	567.204758527157	765.214422449223	710.491696098195	563.835628890008	578.096099322077	459.526678760826	956.407626616352	521.153188359908	759.373060186052	774.534231453048	528.115347114132	721.783158956432	553.846044032805	744.05249209263	774.740972053567	615.889114344558	432.536860770093	563.17663301952	699.923356778612	1232.1002942749	1068.75596943645	667.785030134714	604.61694315176	934.17845877364	835.240212101945	691.188708867626	689.738110142204	617.692972227071	738.372618728381	391.816932518338	567.224491627214	828.382236116299	849.695250502119	627.871148442354	1012.15765966765	669.776586019114	1155.21418428216	597.539893275246	597.145849686288	727.26748872058	1533.23131096695	692.920651034523	693.756546748775	727.984736736579	475.329938536592	639.282785237275	723.543161506636	669.670858525836	656.57697959846	925.448891121056	512.770651906433	835.314010531428	737.135471725489	532.807842923643	476.23485448343	627.076526273242	1110.69196569349	670.107887953814	558.721344601991	413.143535019052	427.0960530334	679.118689410455	619.669549898412	482.284281631182	662.832168446805	64.8971055360525	1110.26780796246	530.43380782386	320.984216962608	902.897946762864	641.538933235696	306.619445291189	640.041072482799	525.640208106214	833.028045822795	531.177363499022	945.59012534603	878.896935529599	1653.90137374539	950.832483258155	851.399330516901	551.002113246068	783.078094094776	651.141333381709	433.380786234894	527.172146018108	872.622001957939	505.744756995673	1101.07354876216	593.651762064685	2494.52547045729	501.39309049325	1188.6348944968	1299.79242082814	476.047995287196	508.245320012032	732.188489766775	569.85575001038	774.651971824488	553.767683665394	567.540359499523	791.402127256185	925.548450280403	570.014621395054	1063.67872749626	502.934631476605	560.017613326706	487.912058443247	419.814589810545	575.200461423788	1389.55302382201	644.306296364182	772.021870427977	788.221931407868	986.378471627267	727.261864503503	749.073280540491	569.082645807733	714.078584245756	888.38225958674	1958.9008848333	2790.70155022616	722.724562577696	843.303344575325	973.145417099375	902.821955336414	478.556536471572	563.023019552444	743.120561658587	765.23656963152	690.203925867569	643.33990160932	880.04292124695	585.700268942516	816.872788940345	390.395758646328	425.33221666932	908.859864274383	490.698236689044	1123.70395031752	713.227392398948	585.914136316984	719.146650130498	545.038863149154	653.219274670333	1220.35075639241	516.448489728126	284.467763963738	1173.377919237	495.628759711383	743.933997384517	613.544585489586	330.668318206982	615.041584068939	740.121133625607	620.077433245931	893.003592867379	1095.9706218687	769.018746020844	642.179497382193	621.64873336131	790.769437780908	1083.15554090349	1740.86912049806	625.82569668432	505.784396803541	999.780911232851	1485.18674740439	1164.12266676611	713.7118547863	801.467472686074	701.053769324653	366.958870632424	282.78766608257	605.18341437374	448.479368771967	680.345301699217	699.102074946472	724.668865115211	640.938890665536	806.827001706574	1006.18218989891	745.091397139975	595.513298526866	682.273940115074	604.716960314334	775.908830727068	541.166458626504	598.204880918375	997.189904190747	691.046434796069	768.224728435487	439.058572834994	1458.22912764545	606.445395222835	911.477908109541	1058.89432879314	525.784843334596	1153.58563071578	539.975502875648	737.717595013806	674.521558739195	722.766337085094	758.906384775425	433.673847419265	565.771157155338	604.425899811649	1271.77872952114	614.975671320392	792.682696507988	939.205244526294	656.879670136136	673.568809249271	463.450828092777	325.216072794605	927.148109843539	636.551299623433	637.614270883397	519.049524340895	740.218949360714	802.417437166604	652.805461225674	920.838126704384	920.335477021314	665.133252065404	852.511620271463	899.384032273308	1819.96715573067	550.210301555496	629.287963877976	469.188320597736	656.714691275077	518.211836835576	605.165878408991	844.392542491907	735.767187980492	616.539316053039	445.596121957288	885.215811417788	747.529515790724	1084.43908732393	995.916926508527	776.403074029886	732.978307879061	452.574789654578	547.452935947967	985.952778492782	666.862595212275	412.365154973845	317.289901237109	884.23212611062	1216.51476232741	673.387253672417	680.664882035591	1171.46732789399	534.067398259587	742.743901321281	657.11688773087	862.52958499407	527.113330473067	477.719716771602	546.436359621016	584.861240353997	686.388195083233	626.262920191783	1099.3686466817	517.257726013772	1181.51544982997	563.51047783137	642.537247960162	816.63951467265	486.810272200507	485.190728336893	738.273400404247	545.010033036462	653.657041341901	773.227539958304	588.285548013751	537.015134158406	745.299303800596	458.031459456958	667.898404628784	1139.53729918373	429.469293809046	458.457228073895	754.015528844324	738.245773819218	595.210127283196	653.374967977567	576.209629119569	1444.54628564844	507.385707661366	645.313613729353	690.505605294028	750.896232040797	452.691076329378	1018.79229114415	750.913576220975	880.733190205617	860.711496928127	659.123823998403	876.612490584784	2395.47913696143	706.688506867458	1350.28576013731	472.431722185411	723.940897745305	622.46603276172	412.174844752065	549.868960663204	1488.59923011309	671.241787049997	561.425726592155	607.984037484017	782.512166317172	832.609168643742	780.535136264015	420.763616221855	615.636867638749	646.648864848065	575.592640468224	561.598394807328	642.775210886452	1353.16521980588	726.321782107262	480.343245261995	699.692650237824	445.082056585679	811.67490041423	1186.60572591499	833.445867804793	467.534192411494	484.527054964116	749.422860776991	752.936750365087	863.833975524787	1033.8325812625	723.694968672348	499.657199195449	4257.80744056958	674.269510705754	943.150885102933	737.849791216528	1032.70827236262	578.838697289386	396.579946299345	605.415331405873	691.8154288034	542.228917241204	711.229698053933	773.554839793173	281.080712885076	813.936773154787	611.487025342455	835.943818928233	441.486756233747	590.756452709328	470.074999467867	968.517914885344	1324.50547969005	1028.66353129994	990.264146828499	556.659839182768	534.908218968421	1716.92604893451	1059.78012617036	363.543843201939	1025.21674292787	1113.99776832805	1207.76790097524	758.341253126862	1505.56825087148	691.447135006371	1595.96854062091	1179.50759118576	1226.21009386082	808.298520916871	828.009920461259	772.070931209346	719.753373321058	411.244790890109	682.785745479525	1407.65735089943	976.01205337022	410.040496186047	859.361821395896	639.567586976225	553.958918989256	598.041263653603	552.75768816782	631.571276463018	473.905742862241	591.68709214698	675.673791135585	471.328555602094	487.260419145302	620.401729096765	1554.02166878247	1087.85769968237	429.50790725642	795.698969395169	671.801538546326	625.318984319524	892.651382419988	437.061629375333	630.174429474134	956.802390008542	696.868484976292	842.298267570612	646.138659936658	1568.33507810407	605.387580765562	415.259729712775	246.935588432768	678.216561360098	315.474069041108	767.066318739352	773.645184981782	683.292445219938	780.638296661475	757.906903151907	345.775204511275	491.51505203895	751.086589004103	652.290683445183	669.816889692236	749.521759334694	519.410507586144	834.089987082105	758.407746936867	636.920737325469	626.176504208267	792.003329130383	795.61007826567	289.109740614599	576.648981567171	563.368913602286	522.63051721825	753.882197038452	839.629552231281	1105.37340565125	723.305749559084	465.259943999004	470.956752427971	1034.77641354617	617.673562163308	935.19917987874	961.091827377245	769.755167509299	813.008027722582	1385.17459693607	530.665553590768	1450.45114609817	811.977378974695	338.715665294798	735.91464602525	858.744168540258	518.35018514212	953.181804741157	812.332700619597	593.537107917532	903.652219124148	392.234432419304	727.85747944537	540.841256931802	814.505168176229	646.340043460496	999.284284573014	810.346966262094	959.085674441095	456.291711352748	477.458314430069	446.823786394144	751.499494671237	469.796849515956	882.373220582048	302.10475817055	875.560243227813	990.993832077032	395.904549335455	386.357241588456	481.33192944025	975.935014754255	591.691641020744	1383.99160464808	932.205732728853	1067.71884686162	1444.41461914722	758.589500488951	1017.44420615208	1025.06502536405	1033.84628531261	702.002901688558	643.067672981176	610.159370104558	1095.58159655189	758.123686550039	686.636260654857	714.802069269367	542.215996595988	882.496989121107	404.786471287226	906.157408644234	474.856775504174	438.107489269672	549.404021343657	661.156623491673	998.048916332664	252.287501753631	926.615582133577	901.905041115244	725.461254165956	880.932386163164	1272.66762013084	525.556384382504	482.655153110171	876.928801107959	734.177223355859	1157.13467263656	584.104375765848	513.499557224686	702.934874233642	652.18699465271	582.973817798214	1118.27396466691	1056.89479414478	478.930685922137	578.813211561754	888.218014047232	907.075834771757	1152.43752809896	702.260217541461	521.368010477338	2192.35153438762	1155.25717562318	901.076165398316	1478.48184270984	372.414434394241	492.859677281356	300.730588784314	423.613210485501	516.020335384428	1475.24531919038	598.380475286469	516.386332999632	294.354031647151	729.077691162154	886.119566519136	955.637387663062	369.276893169973	750.338577451124	407.940922059779	720.058346801355	915.495034203183	1114.83111239847	503.27232293673	714.243428334578	927.646275919864	1267.36590509976	220.531392210521	805.779208730137	720.620823929897	729.749045708645	315.642882216799	675.891303885974	740.330134158894	715.542658422502	602.033857566808	555.67412238103	583.907348942036	753.65630002779	2280.3588367887	586.972222664109	639.45845546748	326.985340331995	718.749167633112	667.670893953162	718.566542283558	740.872474503567	455.504384036448	446.64703706422	453.949093122104	1139.66106925713	1128.1530662468	462.886348788658	525.119746059855	657.64966153986	603.56852186358	536.707723196819	486.562773861161	749.302595659765	799.353110713868	1383.27132882423	763.994694053328	1010.58137869886	681.113743457099	722.675444664725	429.932596495753	1224.79616416599	1064.92538635514	638.362261663086	560.143148568599	642.262666315789	572.568763687075	615.724322284209	811.73025940561	595.901827817346	616.638577084353	879.641890307224	421.501504436215	602.225374296572	476.509061229437	410.326822837791	573.695563060081	987.414236300875	577.741771756642	454.071843338857	1048.43658807429	873.736080620587	783.680732174286	550.10697519825	781.338068914734	257.066050018683	1087.35016286763	721.175073357983	794.614230215126	873.847701530651	2037.14429625245	547.435702956087	962.359330846713	350.634285802157	635.547163432758	888.310461289345	707.321801324361	331.039071291037	619.537222174377	460.477058520685	783.156158408209	388.442740987372	623.502875925382	459.902727633611	819.265305437709	1002.69979853196	783.305442990672	679.090427395474	821.766563062806	794.662235452951	676.407292337313	387.694219427681	526.292796567078	607.639838663226	593.880886170465	540.170896500185	735.756128023366	576.82900103995	921.721019749837	506.015533844259	558.605720668683	630.061691700782	357.18043587836	628.605848708427	640.017507800768	489.831411810061	789.181308550525	202.277715100251	732.4319624014	570.540661471899	626.954632818389	1020.11300023147	511.956721981066	387.771532953075	285.761248257836	1896.74404448962	481.309884629741	476.193389282648	738.762867899391	825.577650360825	576.190476689037	780.595885197722	1120.68688864808	898.953026539689	443.532553071015	713.556785387231	909.445993830328	476.998810116097	787.052959966116	848.57933286083	836.007311562909	633.606909866568	732.145938154105	815.306896695074	498.276396936864	1607.79916825474	556.420000017279	839.191289919883	997.188378329822	490.962876541458	782.438736717904	1026.14591864423	886.404381167115	1042.05441828429	1278.19493527631	878.595165455826	811.04685187999	916.39143095275	488.001288524959	783.636122382847	832.301951774833	650.936343317802	423.358482343065	865.880601901697	605.769524935408	675.204617051173	652.216081371513	1149.43825889473	1069.49781002202	716.251555147142	609.63909713618	487.843975767166	3686.1010296761	696.461778453597	891.820174281275	735.427535909614	498.355836402022	599.796960805425	847.886348040014	1115.98438675224	940.985067862815	664.674768859284	820.504828531865	1471.57323169043	800.466557258968	803.726786354279	992.552031069362	699.440701466548	528.335466947136	653.515856900589	774.967262413778	990.602785745791	356.782168124873	779.979768072037	580.627631564719	554.06486338648	588.676186089353	1149.84627940909	494.734322285119	712.848125390876	787.33888105548	638.359515763772	686.481831327272	514.450572634836	724.302106275661	634.96781145662	1045.17500314212	563.035410538428	818.293270304356	819.635151776906	822.867361418811	890.137436949266	874.96061891051	838.008531654735	1542.28799906504	577.769406352926	900.195341251177	657.152103475914	873.300426215928	774.252066200571	515.400601024558	896.452600842305	575.098827476939	510.316068207445	721.076134047469	621.156585884329	898.217568958851	2123.68243502969	1290.83786321361	874.416976979248	797.889293273084	998.691597894493	455.578163751081	729.295417495433	803.750434413227	606.311588386655	746.673887787335	720.736061379347	1220.23172460893	622.517107839025	1044.81011172547	436.020592431204	515.777898355088	727.699271841037	585.294633867308	693.720348590697	636.230121930159	458.0985379868	771.513062692171	897.450875222751	279.864521159377	945.784257696086	655.649510652178	1056.4394708361	1040.78001442285	413.587736341418	341.454573217312	540.528795851949	679.699835870113	417.874465484031	541.028997165398	704.736744118693	523.055767550646	809.696391572728	667.603944702128	577.763142586285	1018.45647963104	610.744552900046	962.711422085456	988.59259700395	1020.72353968552	584.449276117763	415.014131218558	785.51390688021	483.076850097418	1338.04690417537	702.611427975751	736.355273838284	1194.54634195984	1082.70264076918	770.278970004558	1231.74273670485	845.241084542187	464.795635105999	682.145234891231	939.421844564462	505.878752633439	719.096311616443	659.031114470317	1100.47019323731	728.068360830937	631.075921845327	961.984885174059	596.00736500848	715.911239826427	1540.99037714406	800.367801405982	758.817553680009	1387.42057674959	517.922369228939	819.766087217878	774.543618919158	731.549136741664	831.367516493571	617.021579801593	1291.46806221427	760.955898187886	857.135322966474	642.7262318817	702.717283359576	751.938117309823	851.679101255827	1033.47933838935	666.233015569152	801.788755737676	644.21732113777	1091.93294990145	1010.16436059331	581.051614939917	920.991601157294	1279.04891330835	957.685290040728	990.222843511386	851.725640398235	710.603298501025	865.712159643735	777.236711682669	1003.49345848213	419.985373914914	604.159217192172	644.810747064863	928.54017046111	743.864021373806	1017.90680532491	1631.6033187385	714.259189311082	1118.83173502868	721.286833980115	638.451385876371	916.761817535092	712.880766495245	805.279236538331	946.545346159659	522.470805426994	752.774720538743	931.564526787891	494.30605683761	974.760737055291	620.383417893911	614.024266064585	1498.16781390341	859.483136139805	651.592591513743	1025.31047158935	576.850421451123	586.225504830702	826.650041225294	748.354430203593	596.096148590237	576.295155784829	882.456488344295	494.834143690305	630.747172736463	793.992133294569	772.592702654963	570.748137604101	659.315214742276	541.77903989683	810.791588322936	784.179706051144	755.374215905346	816.783011312695	674.425673724896	759.477396197663	488.067045052526	605.060675846421	896.007404435495	503.796156651071	772.210788584717	548.770751393041	736.020755900909	724.907375281463	870.696153979096	665.905202355084	534.04839035412	801.179763084328	1061.6538772271	607.432930375483	669.322849163411	787.866012875772	698.658284227133
